datetime,DOsp_1,error_1,error_2,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-08-30 09:15:00,0.35,3.7857,3.7422,11.5449,7.7592,0.05,0.001,0.1,0.0022,0.0038,-0.0006
2019-08-30 09:16:00,0.35,3.8256,3.7857,11.5644,7.7389,0.05,0.001,0.1,0.002,0.0038,-0.0004
2019-08-30 09:17:00,0.35,3.8586,3.8256,11.5805,7.7219,0.05,0.001,0.1,0.0017,0.0039,-0.0007
2019-08-30 09:18:00,0.35,3.9042,3.8586,11.6056,7.7014,0.05,0.001,0.1,0.0023,0.0039,0.0013
2019-08-30 09:19:00,0.35,3.926,3.9042,11.6101,7.6841,0.05,0.001,0.1,0.0011,0.0039,-0.0024
2019-08-30 09:20:00,0.35,3.9678,3.926,11.6455,7.6777,0.05,0.001,0.1,0.0021,0.004,0.002
2019-08-30 09:21:00,0.35,4.0164,3.9678,11.6706,7.6543,0.15,0.0015,0.0,0.0073,0.006,0.0
2019-08-30 09:22:00,0.35,4.0538,4.0164,11.691,7.6372,0.15,0.0015,0.0,0.0056,0.0061,0.0
2019-08-30 09:23:00,0.35,4.0524,4.0538,11.6799,7.6275,0.15,0.0015,0.0,-0.0002,0.0061,0.0
2019-08-30 09:24:00,0.1173,2.4766,4.0524,10.5935,8.1169,0.15,0.0015,0.0,-0.2364,0.0037,0.0
2019-08-30 09:25:00,0.0678,2.1251,2.4766,10.4131,8.2881,0.15,0.0015,0.0,-0.0527,0.0032,0.0
2019-08-30 09:26:00,0.0562,2.0277,2.1251,10.3683,8.3405,0.15,0.0015,0.0,-0.0146,0.003,0.0
2019-08-30 09:27:00,0.0556,2.0036,2.0277,10.3552,8.3516,0.15,0.0015,0.0,-0.0036,0.003,0.0
2019-08-30 09:28:00,0.0642,2.0404,2.0036,10.3779,8.3374,0.15,0.0015,0.0,0.0055,0.0031,0.0
2019-08-30 09:29:00,0.0711,2.0657,2.0404,10.3919,8.3262,0.15,0.0015,0.0,0.0038,0.0031,0.0
2019-08-30 09:30:00,0.0806,2.108,2.0657,10.4201,8.3121,0.15,0.0015,0.0,0.0063,0.0032,0.0
2019-08-30 09:31:00,0.1022,2.2294,2.108,10.4899,8.2605,0.15,0.0015,0.0,0.0182,0.0033,0.0
2019-08-30 09:32:00,0.1293,2.3859,2.2294,10.5883,8.2024,0.15,0.0015,0.0,0.0235,0.0036,0.0
2019-08-30 09:33:00,0.1407,2.4372,2.3859,10.611,8.1737,0.15,0.0015,0.0,0.0077,0.0037,0.0
2019-08-30 09:34:00,0.1438,2.4337,2.4372,10.6002,8.1665,0.15,0.0015,0.0,-0.0005,0.0037,0.0
2019-08-30 09:35:00,0.1481,2.4377,2.4337,10.6007,8.163,0.15,0.0015,0.0,0.0006,0.0037,0.0
2019-08-30 09:36:00,0.1886,2.6812,2.4377,10.7543,8.0731,0.15,0.0015,0.0,0.0365,0.004,0.0
2019-08-30 09:37:00,0.1821,2.6119,2.6812,10.6889,8.077,0.15,0.0015,0.0,-0.0104,0.0039,0.0
2019-08-30 09:38:00,0.1566,2.418,2.6119,10.5709,8.1529,0.15,0.0015,0.0,-0.0291,0.0036,0.0
2019-08-30 09:39:00,0.1661,2.4565,2.418,10.5988,8.1423,0.15,0.0015,0.0,0.0058,0.0037,0.0
2019-08-30 09:40:00,0.2014,2.6649,2.4565,10.7388,8.0739,0.15,0.0015,0.0,0.0313,0.004,0.0
2019-08-30 09:41:00,0.1842,2.5252,2.6649,10.6316,8.1064,0.15,0.0015,0.0,-0.021,0.0038,0.0
2019-08-30 09:42:00,0.2002,2.6061,2.5252,10.6798,8.0738,0.15,0.0015,0.0,0.0121,0.0039,0.0
2019-08-30 09:43:00,0.2265,2.7536,2.6061,10.7703,8.0167,0.15,0.0015,0.0,0.0221,0.0041,0.0
2019-08-30 09:44:00,0.2589,2.9399,2.7536,10.8861,7.9461,0.15,0.0015,0.0,0.0279,0.0044,0.0
2019-08-30 09:45:00,0.2271,2.701,2.9399,10.7252,8.0242,0.15,0.0015,0.0,-0.0358,0.0041,0.0
2019-08-30 09:46:00,0.2199,2.6266,2.701,10.683,8.0564,0.15,0.0015,0.0,-0.0112,0.0039,0.0
2019-08-30 09:47:00,0.2205,2.6047,2.6266,10.6688,8.0641,0.15,0.0015,0.0,-0.0033,0.0039,0.0
2019-08-30 09:48:00,0.2311,2.649,2.6047,10.7023,8.0533,0.15,0.0015,0.0,0.0066,0.004,0.0
2019-08-30 09:49:00,0.2383,2.6701,2.649,10.7017,8.0316,0.15,0.0015,0.0,0.0032,0.004,0.0
2019-08-30 09:50:00,0.2373,2.6371,2.6701,10.6828,8.0457,0.15,0.0015,0.0,-0.0049,0.004,0.0
2019-08-30 09:51:00,0.267,2.8067,2.6371,10.7991,7.9923,0.15,0.0015,0.0,0.0254,0.0042,0.0
2019-08-30 09:52:00,0.35,3.8072,2.8067,11.4575,7.6502,0.15,0.0015,0.0,0.1501,0.0057,0.0
2019-08-30 09:53:00,0.35,4.1817,3.8072,11.6789,7.4973,0.15,0.0015,0.0,0.0562,0.0063,0.0
2019-08-30 09:54:00,0.35,4.405,4.1817,11.8184,7.4134,0.15,0.0015,0.0,0.0335,0.0066,0.0
2019-08-30 09:55:00,0.3245,4.1927,4.405,11.6533,7.4606,0.15,0.0015,0.0,-0.0318,0.0063,0.0
2019-08-30 09:56:00,0.1517,3.0104,4.1927,10.8703,7.8599,0.15,0.0015,0.0,-0.1773,0.0045,0.0
2019-08-30 09:57:00,0.1203,2.7733,3.0104,10.7385,7.9652,0.15,0.0015,0.0,-0.0356,0.0042,0.0
2019-08-30 09:58:00,0.113,2.6979,2.7733,10.7016,8.0036,0.15,0.0015,0.0,-0.0113,0.004,0.0
2019-08-30 09:59:00,0.1148,2.6833,2.6979,10.6972,8.0139,0.15,0.0015,0.0,-0.0022,0.004,0.0
2019-08-30 10:00:00,0.1188,2.6833,2.6833,10.6931,8.0097,0.15,0.0015,0.0,0.0,0.004,0.0
2019-08-30 10:01:00,0.1246,2.6953,2.6833,10.6982,8.0028,0.15,0.0015,0.0,0.0018,0.004,0.0
2019-08-30 10:02:00,0.1729,2.9877,2.6953,10.91,7.9222,0.15,0.0015,0.0,0.0439,0.0045,0.0
2019-08-30 10:03:00,0.3464,4.1037,2.9877,11.6011,7.4975,0.15,0.0015,0.0,0.1674,0.0062,0.0
2019-08-30 10:04:00,0.4,4.4206,4.1037,11.7683,7.3477,0.15,0.0015,0.0,0.0475,0.0066,0.0
2019-08-30 10:05:00,0.4,4.6831,4.4206,11.9201,7.237,0.15,0.0015,0.0,0.0394,0.007,0.0
2019-08-30 10:06:00,0.4,4.8153,4.6831,11.9779,7.1626,0.15,0.0015,0.0,0.0198,0.0072,0.0
2019-08-30 10:07:00,0.4,4.8712,4.8153,11.9788,7.1076,0.15,0.0015,0.0,0.0084,0.0073,0.0
2019-08-30 10:08:00,0.4,4.9252,4.8712,11.9808,7.0556,0.15,0.0015,0.0,0.0081,0.0074,0.0
2019-08-30 10:09:00,0.4,4.9449,4.9252,11.9609,7.016,0.15,0.0015,0.0,0.003,0.0074,0.0
2019-08-30 10:10:00,0.4,4.976,4.9449,11.9509,6.9749,0.15,0.0015,0.0,0.0047,0.0075,0.0
2019-08-30 10:11:00,0.4,5.0183,4.976,11.9678,6.9496,0.15,0.0015,0.0,0.0063,0.0075,0.0
2019-08-30 10:12:00,0.4,5.0449,5.0183,11.9787,6.9338,0.15,0.0015,0.0,0.004,0.0076,0.0
2019-08-30 10:13:00,0.4,5.0712,5.0449,11.9898,6.9186,0.15,0.0015,0.0,0.0039,0.0076,0.0
2019-08-30 10:14:00,0.4,5.0866,5.0712,11.9896,6.903,0.15,0.0015,0.0,0.0023,0.0076,0.0
2019-08-30 10:15:00,0.4,5.0987,5.0866,11.9891,6.8904,0.15,0.0015,0.0,0.0018,0.0076,0.0
2019-08-30 10:16:00,0.4,5.113,5.0987,11.9943,6.8813,0.15,0.0015,0.0,0.0021,0.0077,0.0
2019-08-30 10:17:00,0.4,5.1273,5.113,11.9837,6.8564,0.15,0.0015,0.0,0.0021,0.0077,0.0
2019-08-30 10:18:00,0.4,5.1197,5.1273,11.9732,6.8535,0.15,0.0015,0.0,-0.0011,0.0077,0.0
2019-08-30 10:19:01,0.4,5.1322,5.1197,11.9732,6.841,0.15,0.0015,0.0,0.0019,0.0077,0.0
2019-08-30 10:20:00,0.4,5.1269,5.1322,11.968,6.8411,0.15,0.0015,0.0,-0.0008,0.0077,0.0
2019-08-30 10:21:00,0.4,5.1456,5.1269,11.9681,6.8225,0.15,0.0015,0.0,0.0028,0.0077,0.0
2019-08-30 10:22:00,0.4,5.1559,5.1456,11.9784,6.8225,0.15,0.0015,0.0,0.0015,0.0077,0.0
2019-08-30 10:23:00,0.4,5.1365,5.1559,11.9623,6.8258,0.15,0.0015,0.0,-0.0029,0.0077,0.0
2019-08-30 10:24:00,0.4,5.1295,5.1365,11.9522,6.8227,0.15,0.0015,0.0,-0.0011,0.0077,0.0
2019-08-30 10:25:00,0.4,5.1544,5.1295,11.9775,6.8231,0.15,0.0015,0.0,0.0037,0.0077,0.0
2019-08-30 10:26:00,0.4,5.1587,5.1544,11.9665,6.8077,0.15,0.0015,0.0,0.0007,0.0077,0.0
2019-08-30 10:27:00,0.4,5.1451,5.1587,11.9505,6.8053,0.15,0.0015,0.0,-0.002,0.0077,0.0
2019-08-30 10:28:00,0.4,5.138,5.1451,11.9498,6.8118,0.15,0.0015,0.0,-0.0011,0.0077,0.0
2019-08-30 10:29:00,0.4,5.1097,5.138,11.9339,6.8242,0.15,0.0015,0.0,-0.0042,0.0077,0.0
2019-08-30 10:30:00,0.4,5.1141,5.1097,11.9387,6.8246,0.15,0.0015,0.0,0.0007,0.0077,0.0
2019-08-30 10:31:01,0.4,5.1086,5.1141,11.9333,6.8248,0.15,0.0015,0.0,-0.0008,0.0077,0.0
2019-08-30 10:32:00,0.4,5.103,5.1086,11.928,6.8249,0.15,0.0015,0.0,-0.0008,0.0077,0.0
2019-08-30 10:33:00,0.4,5.098,5.103,11.9326,6.8346,0.15,0.0015,0.0,-0.0007,0.0076,0.0
2019-08-30 10:34:00,0.4,5.0859,5.098,11.9173,6.8314,0.15,0.0015,0.0,-0.0018,0.0076,0.0
2019-08-30 10:35:00,0.4,5.0574,5.0859,11.9013,6.8439,0.15,0.0015,0.0,-0.0043,0.0076,0.0
2019-08-30 10:36:00,0.4,5.0264,5.0574,11.8857,6.8593,0.15,0.0015,0.0,-0.0046,0.0075,0.0
2019-08-30 10:37:00,0.4,5.0119,5.0264,11.8747,6.8627,0.15,0.0015,0.0,-0.0022,0.0075,0.0
2019-08-30 10:38:00,0.4,4.9935,5.0119,11.8594,6.866,0.15,0.0015,0.0,-0.0028,0.0075,0.0
2019-08-30 10:39:00,0.4,4.9884,4.9935,11.8543,6.8659,0.15,0.0015,0.0,-0.0008,0.0075,0.0
2019-08-30 10:40:00,0.4,4.9878,4.9884,11.854,6.8662,0.15,0.0015,0.0,-0.0001,0.0075,0.0
2019-08-30 10:41:00,0.4,,4.9878,11.8532,,0.15,0.0015,0.0,,,
2019-08-30 10:42:00,0.4,,4.9878,11.8641,,0.15,0.0015,0.0,,,
2019-08-30 10:43:00,0.4,4.9536,,11.8418,6.8882,0.15,0.0015,0.0,,0.0074,
2019-08-30 10:44:00,0.4,4.9373,4.9536,11.8319,6.8946,0.15,0.0015,0.0,-0.0024,0.0074,
2019-08-30 10:45:00,0.4,4.9411,4.9373,11.8423,6.9012,0.15,0.0015,0.0,0.0006,0.0074,0.0
2019-08-30 10:46:00,0.4,4.9351,4.9411,11.8365,6.9015,0.15,0.0015,0.0,-0.0009,0.0074,0.0
2019-08-30 10:47:00,0.4,4.9338,4.9351,11.8417,6.9079,0.15,0.0015,0.0,-0.0002,0.0074,0.0
2019-08-30 10:48:00,0.397,4.8974,4.9338,11.8211,6.9237,0.15,0.0005,0.0,-0.0055,0.0024,0.0
2019-08-30 10:49:00,0.3988,4.8934,4.8974,11.8202,6.9269,0.15,0.0005,0.0,-0.0006,0.0024,0.0
2019-08-30 10:50:00,0.3961,4.8676,4.8934,11.8044,6.9367,0.2,0.0005,0.0,-0.0052,0.0024,0.0
2019-08-30 10:51:00,0.3913,4.8313,4.8676,11.7836,6.9523,0.2,0.0005,0.0,-0.0073,0.0024,0.0
2019-08-30 10:52:00,0.3897,4.8111,4.8313,11.7731,6.9621,0.2,0.0005,0.0,-0.004,0.0024,0.0
2019-08-30 10:53:00,0.3847,4.774,4.8111,11.7522,6.9782,0.2,0.0005,0.0,-0.0074,0.0024,0.0
2019-08-30 10:54:00,0.3856,4.7664,4.774,11.7573,6.9909,0.2,0.0005,0.0,-0.0015,0.0024,0.0
2019-08-30 10:55:00,0.3826,4.7395,4.7664,11.7367,6.9972,0.2,0.0005,0.0,-0.0054,0.0024,0.0
2019-08-30 10:56:00,0.385,4.7395,4.7395,11.7367,6.9972,0.2,0.0005,0.0,0.0,0.0024,0.0
2019-08-30 10:57:00,0.3833,4.7192,4.7395,11.7262,7.0069,0.2,0.0005,0.0,-0.0041,0.0024,0.0
2019-08-30 10:58:00,0.3814,4.698,4.7192,11.7209,7.0228,0.2,0.0005,0.0,-0.0042,0.0023,0.0
2019-08-30 10:59:00,0.3781,4.6697,4.698,11.7054,7.0357,0.2,0.0005,0.0,-0.0057,0.0023,0.0
2019-08-30 11:00:00,0.3764,4.6493,4.6697,11.6949,7.0456,0.2,0.0005,0.0,-0.0041,0.0023,0.0
2019-08-30 11:01:00,0.3741,4.6261,4.6493,11.6845,7.0584,0.2,0.0005,0.0,-0.0046,0.0023,0.0
