datetime,DOsp_1,error_1,error_2,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-08-28 22:33:00,0.02,-2.7644,-2.7705,9.5033,12.2677,0.05,0.001,0.1,0.0003,-0.0028,0.0014
2019-08-28 22:34:00,0.02,-2.7452,-2.7644,9.4959,12.241,0.05,0.001,0.1,0.001,-0.0027,0.0013
2019-08-28 22:35:00,0.02,-2.7399,-2.7452,9.4957,12.2356,0.05,0.001,0.1,0.0003,-0.0027,-0.0014
2019-08-28 22:36:00,0.0243,-2.6898,-2.7399,9.5081,12.1979,0.05,0.001,0.1,0.0025,-0.0027,0.0045
2019-08-28 22:37:00,0.02,-2.6735,-2.6898,9.5086,12.182,0.05,0.001,0.1,0.0008,-0.0027,-0.0034
2019-08-28 22:38:00,0.02,-2.7209,-2.6735,9.4878,12.2087,0.05,0.001,0.1,-0.0024,-0.0027,-0.0064
2019-08-28 22:39:00,0.0295,-2.6715,-2.7209,9.5045,12.176,0.05,0.001,0.1,0.0025,-0.0027,0.0097
2019-08-28 22:40:00,0.0229,-2.6649,-2.6715,9.5052,12.1701,0.05,0.001,0.1,0.0003,-0.0027,-0.0043
2019-08-28 22:41:00,0.0242,-2.6341,-2.6649,9.5086,12.1427,0.05,0.001,0.1,0.0015,-0.0026,0.0024
2019-08-28 22:42:00,0.02,-2.6369,-2.6341,9.5008,12.1377,0.05,0.001,0.1,-0.0001,-0.0026,-0.0034
2019-08-28 22:43:00,0.02,-2.6546,-2.6369,9.4877,12.1423,0.05,0.001,0.1,-0.0009,-0.0027,-0.0015
2019-08-28 22:44:00,0.02,-2.6581,-2.6546,9.484,12.1422,0.05,0.001,0.1,-0.0002,-0.0027,0.0014
2019-08-28 22:45:00,0.0234,-2.6206,-2.6581,9.4892,12.1097,0.05,0.001,0.1,0.0019,-0.0026,0.0041
2019-08-28 22:46:00,0.022,-2.5875,-2.6206,9.5009,12.0884,0.05,0.001,0.1,0.0017,-0.0026,-0.0004
2019-08-28 22:47:00,0.02,-2.6003,-2.5875,9.4881,12.0885,0.05,0.001,0.1,-0.0006,-0.0026,-0.0046
2019-08-28 22:48:00,0.0225,-2.5753,-2.6003,9.4971,12.0724,0.05,0.001,0.1,0.0013,-0.0026,0.0038
2019-08-28 22:49:00,0.02,-2.5665,-2.5753,9.4898,12.0563,0.05,0.001,0.1,0.0004,-0.0026,-0.0016
2019-08-28 22:50:00,0.02,-2.5518,-2.5665,9.4933,12.0451,0.05,0.001,0.1,0.0007,-0.0026,0.0006
2019-08-28 22:51:00,0.0211,-2.5181,-2.5518,9.5057,12.0238,0.05,0.001,0.1,0.0017,-0.0025,0.0019
2019-08-28 22:52:00,0.02,-2.516,-2.5181,9.4972,12.0132,0.05,0.001,0.1,0.0001,-0.0025,-0.0032
2019-08-28 22:53:00,0.0204,-2.4952,-2.516,9.502,11.9972,0.05,0.001,0.1,0.001,-0.0025,0.0019
2019-08-28 22:54:00,0.02,-2.4739,-2.4952,9.5021,11.976,0.05,0.001,0.1,0.0011,-0.0025,0.0
2019-08-28 22:55:00,0.02,-2.477,-2.4739,9.4934,11.9704,0.05,0.001,0.1,-0.0002,-0.0025,-0.0024
2019-08-28 22:56:00,0.0228,-2.4442,-2.477,9.5102,11.9544,0.05,0.001,0.1,0.0016,-0.0024,0.0036
2019-08-28 22:57:00,0.02,-2.4451,-2.4442,9.4981,11.9433,0.05,0.001,0.1,-0.0,-0.0024,-0.0034
2019-08-28 22:58:00,0.0209,-2.4233,-2.4451,9.4938,11.9171,0.05,0.001,0.1,0.0011,-0.0024,0.0023
2019-08-28 22:59:00,0.02,-2.4062,-2.4233,9.4897,11.8959,0.05,0.001,0.1,0.0009,-0.0024,-0.0005
2019-08-28 23:00:00,0.02,-2.3856,-2.4062,9.4898,11.8754,0.05,0.001,0.1,0.001,-0.0024,0.0003
2019-08-28 23:01:00,0.0231,-2.3354,-2.3856,9.5027,11.8381,0.05,0.001,0.1,0.0025,-0.0023,0.003
2019-08-28 23:02:00,0.02,-2.3701,-2.3354,9.4781,11.8482,0.05,0.001,0.1,-0.0017,-0.0024,-0.0085
2019-08-28 23:03:00,0.0279,-2.3253,-2.3701,9.4864,11.8117,0.05,0.001,0.1,0.0022,-0.0023,0.0079
2019-08-28 23:04:00,0.0229,-2.3132,-2.3253,9.4877,11.801,0.05,0.001,0.1,0.0006,-0.0023,-0.0033
2019-08-28 23:05:00,0.028,-2.2564,-2.3132,9.5031,11.7595,0.05,0.001,0.1,0.0028,-0.0023,0.0045
2019-08-28 23:06:00,0.02,-2.2729,-2.2564,9.4914,11.7643,0.05,0.001,0.1,-0.0008,-0.0023,-0.0073
2019-08-28 23:07:00,0.021,-2.2623,-2.2729,9.4917,11.754,0.05,0.001,0.1,0.0005,-0.0023,0.0027
2019-08-28 23:08:00,0.0221,-2.2329,-2.2623,9.4953,11.7282,0.05,0.001,0.1,0.0015,-0.0022,0.0019
2019-08-28 23:09:00,0.02,-2.2177,-2.2329,9.4998,11.7175,0.05,0.001,0.1,0.0008,-0.0022,-0.0014
2019-08-28 23:10:00,0.0244,-2.164,-2.2177,9.5174,11.6815,0.05,0.001,0.1,0.0027,-0.0022,0.0038
2019-08-28 23:11:00,0.02,-2.175,-2.164,9.4963,11.6713,0.05,0.001,0.1,-0.0005,-0.0022,-0.0065
2019-08-28 23:12:00,0.02,-2.168,-2.175,9.4925,11.6606,0.05,0.001,0.1,0.0003,-0.0022,0.0018
2019-08-28 23:13:00,0.0236,-2.125,-2.168,9.5001,11.625,0.05,0.001,0.1,0.0022,-0.0021,0.0036
2019-08-28 23:14:00,0.02,-2.128,-2.125,9.4914,11.6194,0.05,0.001,0.1,-0.0002,-0.0021,-0.0046
2019-08-28 23:15:00,0.0229,-2.0968,-2.128,9.492,11.5888,0.05,0.001,0.1,0.0016,-0.0021,0.0034
2019-08-28 23:16:00,0.024,-2.0551,-2.0968,9.5131,11.5682,0.05,0.001,0.1,0.0021,-0.0021,0.001
2019-08-28 23:17:00,0.0217,-2.0293,-2.0551,9.5135,11.5427,0.05,0.001,0.1,0.0013,-0.002,-0.0016
2019-08-28 23:18:00,0.0213,-2.0017,-2.0293,9.5254,11.5271,0.05,0.001,0.1,0.0014,-0.002,0.0002
2019-08-28 23:19:00,0.02,-1.98,-2.0017,9.5216,11.5017,0.05,0.001,0.1,0.0011,-0.002,-0.0006
2019-08-28 23:20:00,0.02,-1.9689,-1.98,9.5178,11.4867,0.05,0.001,0.1,0.0006,-0.002,-0.0011
2019-08-28 23:21:00,0.0222,-1.9342,-1.9689,9.5216,11.4558,0.05,0.001,0.1,0.0017,-0.0019,0.0024
2019-08-28 23:22:00,0.0254,-1.8775,-1.9342,9.5429,11.4204,0.05,0.001,0.1,0.0028,-0.0019,0.0022
2019-08-28 23:23:00,0.0201,-1.8624,-1.8775,9.5429,11.4053,0.05,0.001,0.1,0.0008,-0.0019,-0.0042
2019-08-28 23:24:00,0.02,-1.8405,-1.8624,9.539,11.3795,0.05,0.001,0.1,0.0011,-0.0018,0.0007
2019-08-28 23:25:00,0.0202,-1.8126,-1.8405,9.5518,11.3643,0.05,0.001,0.1,0.0014,-0.0018,0.0006
2019-08-28 23:26:00,0.02,-1.7876,-1.8126,9.5519,11.3394,0.05,0.001,0.1,0.0013,-0.0018,-0.0003
2019-08-28 23:27:00,0.02,-1.7951,-1.7876,9.5438,11.3389,0.05,0.001,0.1,-0.0004,-0.0018,-0.0033
2019-08-28 23:28:00,0.0224,-1.772,-1.7951,9.5563,11.3283,0.05,0.001,0.1,0.0012,-0.0018,0.0031
2019-08-28 23:29:00,0.0254,-1.7252,-1.772,9.5735,11.2987,0.05,0.001,0.1,0.0023,-0.0017,0.0024
2019-08-28 23:30:00,0.02,-1.7295,-1.7252,9.5691,11.2987,0.05,0.001,0.1,-0.0002,-0.0017,-0.0051
2019-08-28 23:31:00,0.0242,-1.6932,-1.7295,9.57,11.2632,0.05,0.001,0.1,0.0018,-0.0017,0.0041
2019-08-28 23:32:00,0.021,-1.6793,-1.6932,9.5738,11.2531,0.05,0.001,0.1,0.0007,-0.0017,-0.0022
2019-08-28 23:33:00,0.0215,-1.6553,-1.6793,9.5827,11.238,0.05,0.001,0.1,0.0012,-0.0017,0.001
2019-08-28 23:34:00,0.0217,-1.6274,-1.6553,9.5911,11.2185,0.05,0.001,0.1,0.0014,-0.0016,0.0004
2019-08-28 23:35:00,0.0218,-1.5976,-1.6274,9.596,11.1935,0.05,0.001,0.1,0.0015,-0.0016,0.0002
2019-08-28 23:36:00,0.023,-1.5595,-1.5976,9.604,11.1635,0.05,0.001,0.1,0.0019,-0.0016,0.0008
2019-08-28 23:37:00,0.02,-1.5591,-1.5595,9.5997,11.1588,0.05,0.001,0.1,0.0,-0.0016,-0.0038
2019-08-28 23:38:00,0.0257,-1.5109,-1.5591,9.6083,11.1192,0.05,0.001,0.1,0.0024,-0.0015,0.0048
2019-08-28 23:39:00,0.02,-1.514,-1.5109,9.6,11.114,0.05,0.001,0.1,-0.0002,-0.0015,-0.0051
2019-08-28 23:40:00,0.0238,-1.4807,-1.514,9.6086,11.0893,0.05,0.001,0.1,0.0017,-0.0015,0.0036
2019-08-28 23:41:00,0.0246,-1.4433,-1.4807,9.6215,11.0647,0.05,0.001,0.1,0.0019,-0.0014,0.0004
2019-08-28 23:42:00,0.0265,-1.3962,-1.4433,9.6299,11.0261,0.05,0.001,0.1,0.0024,-0.0014,0.001
2019-08-28 23:43:00,0.0263,-1.3572,-1.3962,9.6345,10.9917,0.05,0.001,0.1,0.002,-0.0014,-0.0008
2019-08-28 23:44:00,0.0281,-1.3104,-1.3572,9.6473,10.9576,0.05,0.001,0.1,0.0023,-0.0013,0.0008
2019-08-28 23:45:00,0.0243,-1.2959,-1.3104,9.6474,10.9433,0.05,0.001,0.1,0.0007,-0.0013,-0.0032
2019-08-28 23:46:00,0.0224,-1.2906,-1.2959,9.6475,10.9382,0.05,0.001,0.1,0.0003,-0.0013,-0.0009
2019-08-28 23:47:00,0.029,-1.2349,-1.2906,9.6645,10.8994,0.05,0.001,0.1,0.0028,-0.0012,0.005
2019-08-28 23:48:00,0.0319,-1.1703,-1.2349,9.6857,10.8561,0.05,0.001,0.1,0.0032,-0.0012,0.0009
2019-08-28 23:49:00,0.0277,-1.1474,-1.1703,9.6945,10.8419,0.05,0.001,0.1,0.0011,-0.0011,-0.0042
2019-08-28 23:50:00,0.0273,-1.1273,-1.1474,9.6951,10.8224,0.05,0.001,0.1,0.001,-0.0011,-0.0003
2019-08-28 23:51:00,0.0345,-1.0591,-1.1273,9.7205,10.7796,0.05,0.001,0.1,0.0034,-0.0011,0.0048
2019-08-28 23:52:00,0.0368,-0.9916,-1.0591,9.7505,10.7421,0.05,0.001,0.1,0.0034,-0.001,-0.0001
2019-08-28 23:53:00,0.0306,-0.9812,-0.9916,9.7465,10.7277,0.05,0.001,0.1,0.0005,-0.001,-0.0057
2019-08-28 23:54:00,0.0341,-0.9449,-0.9812,9.7546,10.6995,0.05,0.001,0.1,0.0018,-0.0009,0.0026
2019-08-28 23:55:00,0.0378,-0.8902,-0.9449,9.7762,10.6664,0.05,0.001,0.1,0.0027,-0.0009,0.0018
2019-08-28 23:56:00,0.0357,-0.8622,-0.8902,9.7809,10.6431,0.05,0.001,0.1,0.0014,-0.0009,-0.0027
2019-08-28 23:57:00,0.0376,-0.8253,-0.8622,9.7892,10.6146,0.05,0.001,0.1,0.0018,-0.0008,0.0009
2019-08-28 23:58:00,0.0406,-0.7755,-0.8253,9.8063,10.5818,0.05,0.001,0.1,0.0025,-0.0008,0.0013
2019-08-28 23:59:00,0.05,-0.7966,-0.7755,9.7899,10.5865,0.05,0.001,0.1,-0.0011,-0.0008,-0.0071
