datetime,DOsp_1,error_1,error_2,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-10-02 04:01:00,0.35,-8.1473,-8.1473,6.1784,14.3258,0.175,0.00075,0,-1.4258,,0
2019-10-02 04:02:00,0.35,-8.1943,-8.1473,6.131,14.3253,0.175,0.00075,0,-1.434,,0
2019-10-02 04:03:00,0.35,-8.1904,-8.1943,6.116,14.3064,0.175,0.00075,0,-1.4333,,0
2019-10-02 04:04:00,0.35,-8.2341,-8.1904,6.0912,14.3252,0.175,0.00075,0,-1.441,,0
2019-10-02 04:05:00,0.35,-8.2597,-8.2341,6.0653,14.325,0.175,0.00075,0,-1.4454,,0
2019-10-02 04:06:00,0.35,-8.307,-8.2597,6.0372,14.3442,0.175,0.00075,0,-1.4537,,0
2019-10-02 04:07:00,0.35,-8.3353,-8.307,6.0218,14.3571,0.175,0.00075,0,-1.4587,,0
2019-10-02 04:08:00,0.35,-8.3345,-8.3353,6.0108,14.3452,0.175,0.00075,0,-1.4585,,0
2019-10-02 04:09:00,0.35,-8.3415,-8.3345,5.9969,14.3384,0.175,0.00075,0,-1.4598,,0
2019-10-02 04:10:00,0.35,-8.3374,-8.3415,5.983,14.3204,0.175,0.00075,0,-1.459,,0
2019-10-02 04:11:00,0.35,-8.3357,-8.3374,5.9663,14.302,0.175,0.00075,0,-1.4587,,0
2019-10-02 04:12:00,0.35,-8.3571,-8.3357,5.9451,14.3022,0.175,0.00075,0,-1.4625,,0
2019-10-02 04:13:00,0.35,-8.3728,-8.3571,5.9225,14.2953,0.175,0.00075,0,-1.4652,,0
2019-10-02 04:14:00,0.35,-8.3782,-8.3728,5.9112,14.2895,0.175,0.00075,0,-1.4662,,0
2019-10-02 04:15:00,0.35,-8.4059,-8.3782,5.8838,14.2897,0.175,0.00075,0,-1.471,,0
2019-10-02 04:16:00,0.35,-8.4619,-8.4059,5.8523,14.3142,0.175,0.00075,0,-1.4808,,0
2019-10-02 04:17:00,0.35,-8.4916,-8.4619,5.8228,14.3144,0.175,0.00075,0,-1.486,,0
2019-10-02 04:18:00,0.35,-8.5051,-8.4916,5.8016,14.3067,0.175,0.00075,0,-1.4884,,0
2019-10-02 04:19:00,0.35,-8.5339,-8.5051,5.7853,14.3192,0.175,0.00075,0,-1.4934,,0
2019-10-02 04:20:00,0.35,-8.5367,-8.5339,5.7692,14.306,0.175,0.00075,0,-1.4939,,0
2019-10-02 04:21:00,0.35,-8.562,-8.5367,5.7561,14.3181,0.175,0.00075,0,-1.4983,,0
2019-10-02 04:22:00,0.35,-8.562,-8.562,5.7561,14.3181,0.175,0.00075,0,-1.4983,,0
2019-10-02 04:23:00,0.35,-8.5348,-8.562,5.7384,14.2732,0.175,0.00075,0,-1.4936,,0
2019-10-02 04:24:00,0.35,-8.5805,-8.5348,5.7359,14.3164,0.175,0.00075,0,-1.5016,,0
2019-10-02 04:25:00,0.35,-8.56,-8.5805,5.7252,14.2852,0.175,0.00075,0,-1.498,,0
2019-10-02 04:26:00,0.35,-8.5597,-8.56,5.7059,14.2656,0.175,0.00075,0,-1.498,,0
2019-10-02 04:27:00,0.35,-8.5729,-8.5597,5.6981,14.271,0.175,0.00075,0,-1.5003,,0
2019-10-02 04:28:00,0.35,-8.609,-8.5729,5.6743,14.2833,0.175,0.00075,0,-1.5066,,0
2019-10-02 04:29:00,0.35,-8.6379,-8.609,5.6512,14.2891,0.175,0.00075,0,-1.5116,,0
2019-10-02 04:30:00,0.35,-8.6513,-8.6379,5.6376,14.2888,0.175,0.00075,0,-1.514,,0
2019-10-02 04:31:00,0.35,-8.6513,-8.6513,5.6376,14.2888,0.175,0.00075,0,-1.514,,0
2019-10-02 04:32:00,0.35,-8.7331,-8.6513,5.5869,14.32,0.175,0.00075,0,-1.5283,,0
2019-10-02 04:33:00,0.35,-8.7313,-8.7331,5.5706,14.3019,0.175,0.00075,0,-1.528,,0
2019-10-02 04:34:00,0.35,-8.7453,-8.7313,5.5504,14.2957,0.175,0.00075,0,-1.5304,,0
2019-10-02 04:35:00,0.35,-8.7586,-8.7453,5.5375,14.2961,0.175,0.00075,0,-1.5328,,0
2019-10-02 04:36:00,0.35,-8.7466,-8.7586,5.5245,14.2711,0.175,0.00075,0,-1.5306,,0
2019-10-02 04:37:00,0.35,-8.7562,-8.7466,5.5085,14.2647,0.175,0.00075,0,-1.5323,,0
2019-10-02 04:38:00,0.35,-8.7991,-8.7562,5.491,14.29,0.175,0.00075,0,-1.5398,,0
2019-10-02 04:39:00,0.35,-8.7887,-8.7991,5.4832,14.272,0.175,0.00075,0,-1.538,,0
2019-10-02 04:40:00,0.35,-8.7887,-8.7887,5.4832,14.272,0.175,0.00075,0,-1.538,,0
2019-10-02 04:41:00,0.35,-8.8233,-8.7887,5.4426,14.266,0.175,0.00075,0,-1.5441,,0
2019-10-02 04:42:00,0.35,-8.7888,-8.8233,5.4401,14.2289,0.175,0.00075,0,-1.538,,0
2019-10-02 04:43:00,0.35,-8.8293,-8.7888,5.4178,14.247,0.175,0.00075,0,-1.5451,,0
2019-10-02 04:44:00,0.35,-8.8383,-8.8293,5.3967,14.235,0.175,0.00075,0,-1.5467,,0
2019-10-02 04:45:00,0.35,-8.8533,-8.8383,5.3818,14.2351,0.175,0.00075,0,-1.5493,,0
2019-10-02 04:46:00,0.35,-8.8925,-8.8533,5.3616,14.2541,0.175,0.00075,0,-1.5562,,0
2019-10-02 04:47:00,0.35,-8.9482,-8.8925,5.3312,14.2794,0.175,0.00075,0,-1.5659,,0
2019-10-02 04:48:00,0.35,-8.9217,-8.9482,5.3202,14.2419,0.175,0.00075,0,-1.5613,,0
2019-10-02 04:49:00,0.35,-8.961,-8.9217,5.2931,14.2541,0.175,0.00075,0,-1.5682,,0
2019-10-02 04:50:00,0.35,-8.9432,-8.961,5.2862,14.2294,0.175,0.00075,0,-1.5651,,0
2019-10-02 04:51:00,0.35,-8.9461,-8.9432,5.2835,14.2296,0.175,0.00075,0,-1.5656,,0
2019-10-02 04:52:00,0.35,-8.9461,-8.9461,5.2835,14.2296,0.175,0.00075,0,-1.5656,,0
2019-10-02 04:53:00,0.35,-8.9417,-8.9461,5.2389,14.1806,0.175,0.00075,0,-1.5648,,0
2019-10-02 04:54:00,0.35,-8.9521,-8.9417,5.2288,14.1808,0.175,0.00075,0,-1.5666,,0
2019-10-02 04:55:00,0.35,-8.9616,-8.9521,5.2193,14.1808,0.175,0.00075,0,-1.5683,,0
2019-10-02 04:56:00,0.35,-8.9614,-8.9616,5.207,14.1684,0.175,0.00075,0,-1.5683,,0
2019-10-02 04:57:00,0.35,-8.999,-8.9614,5.1756,14.1746,0.175,0.00075,0,-1.5748,,0
2019-10-02 04:58:00,0.35,-9.0189,-8.999,5.1618,14.1807,0.175,0.00075,0,-1.5783,,0
2019-10-02 04:59:00,0.35,-9.0034,-9.0189,5.1469,14.1503,0.175,0.00075,0,-1.5756,,0
2019-10-02 05:00:00,0.35,-9.0221,-9.0034,5.1348,14.1569,0.175,0.00075,0,-1.5789,,0
2019-10-02 05:01:00,0.35,-9.0221,-9.0221,5.1348,14.1569,0.175,0.00075,0,-1.5789,,0
2019-10-02 05:02:00,0.35,-9.1132,-9.0221,5.0801,14.1933,0.175,0.00075,0,-1.5948,,0
2019-10-02 05:03:00,0.35,-9.1006,-9.1132,5.0686,14.1692,0.175,0.00075,0,-1.5926,,0
2019-10-02 05:04:00,0.35,-9.1059,-9.1006,5.0568,14.1627,0.175,0.00075,0,-1.5935,,0
2019-10-02 05:05:00,0.35,-9.0868,-9.1059,5.0447,14.1314,0.175,0.00075,0,-1.5902,,0
2019-10-02 05:06:00,0.35,-9.088,-9.0868,5.037,14.125,0.175,0.00075,0,-1.5904,,0
2019-10-02 05:07:00,0.35,-9.068,-9.088,5.0326,14.1006,0.175,0.00075,0,-1.5869,,0
2019-10-02 05:08:00,0.35,-9.1153,-9.068,5.0162,14.1315,0.175,0.00075,0,-1.5952,,0
2019-10-02 05:09:00,0.35,-9.1358,-9.1153,5.0078,14.1436,0.175,0.00075,0,-1.5988,,0
2019-10-02 05:10:00,0.35,-9.1358,-9.1358,5.0078,14.1436,0.175,0.00075,0,-1.5988,,0
2019-10-02 05:11:00,0.35,-9.1685,-9.1358,4.9884,14.1569,0.175,0.00075,0,-1.6045,,0
2019-10-02 05:12:00,0.35,-9.1644,-9.1685,4.9742,14.1386,0.175,0.00075,0,-1.6038,,0
2019-10-02 05:13:00,0.35,-9.18,-9.1644,4.9586,14.1386,0.175,0.00075,0,-1.6065,,0
2019-10-02 05:14:00,0.35,-9.2394,-9.18,4.9305,14.1699,0.175,0.00075,0,-1.6169,,0
2019-10-02 05:15:00,0.35,-9.2624,-9.2394,4.9078,14.1702,0.175,0.00075,0,-1.6209,,0
2019-10-02 05:16:00,0.35,-9.2301,-9.2624,4.9029,14.133,0.175,0.00075,0,-1.6153,,0
2019-10-02 05:17:00,0.35,-9.2389,-9.2301,4.8944,14.1334,0.175,0.00075,0,-1.6168,,0
2019-10-02 05:18:00,0.35,-9.21,-9.2389,4.8866,14.0966,0.175,0.00075,0,-1.6117,,0
2019-10-02 05:19:00,0.35,-9.2781,-9.21,4.8615,14.1396,0.175,0.00075,0,-1.6237,,0
2019-10-02 05:20:00,0.35,-9.3024,-9.2781,4.8437,14.1462,0.175,0.00075,0,-1.6279,,0
2019-10-02 05:21:00,0.35,-9.2792,-9.3024,4.8365,14.1158,0.175,0.00075,0,-1.6239,,0
2019-10-02 05:22:00,0.35,-9.2792,-9.2792,4.8365,14.1158,0.175,0.00075,0,-1.6239,,0
2019-10-02 05:23:00,0.35,-9.3023,-9.2792,4.8071,14.1095,0.175,0.00075,0,-1.6279,,0
2019-10-02 05:24:00,0.35,-9.3081,-9.3023,4.7957,14.1038,0.175,0.00075,0,-1.6289,,0
2019-10-02 05:25:00,0.35,-9.3207,-9.3081,4.7775,14.0982,0.175,0.00075,0,-1.6311,,0
2019-10-02 05:26:00,0.35,-9.3424,-9.3207,4.7619,14.1043,0.175,0.00075,0,-1.6349,,0
2019-10-02 05:27:00,0.35,-9.3446,-9.3424,4.7421,14.0867,0.175,0.00075,0,-1.6353,,0
2019-10-02 05:28:01,0.35,-9.3529,-9.3446,4.7216,14.0745,0.175,0.00075,0,-1.6368,,0
2019-10-02 05:29:00,0.35,-9.3542,-9.3529,4.7081,14.0623,0.175,0.00075,0,-1.637,,0
2019-10-02 05:30:00,0.35,-9.3649,-9.3542,4.7037,14.0686,0.175,0.00075,0,-1.6389,,0
2019-10-02 05:31:00,0.35,-9.3649,-9.3649,4.7037,14.0686,0.175,0.00075,0,-1.6389,,0
2019-10-02 05:32:00,0.35,-9.4062,-9.3649,4.6617,14.0679,0.175,0.00075,0,-1.6461,,0
2019-10-02 05:33:00,0.35,-9.4274,-9.4062,4.6465,14.0739,0.175,0.00075,0,-1.6498,,0
2019-10-02 05:34:00,0.35,-9.4363,-9.4274,4.6312,14.0675,0.175,0.00075,0,-1.6514,,0
2019-10-02 05:35:00,0.35,-9.4684,-9.4363,4.6116,14.08,0.175,0.00075,0,-1.657,,0
2019-10-02 05:36:00,0.35,-9.4521,-9.4684,4.6034,14.0555,0.175,0.00075,0,-1.6541,,0
2019-10-02 05:37:00,0.35,-9.457,-9.4521,4.5927,14.0497,0.175,0.00075,0,-1.655,,0
2019-10-02 05:38:00,0.35,-9.4775,-9.457,4.584,14.0615,0.175,0.00075,0,-1.6586,,0
2019-10-02 05:39:00,0.35,-9.4951,-9.4775,4.5665,14.0616,0.175,0.00075,0,-1.6616,,0
2019-10-02 05:40:00,0.35,-9.4951,-9.4951,4.5665,14.0616,0.175,0.00075,0,-1.6616,,0
2019-10-02 05:41:00,0.35,-9.5038,-9.4951,4.5339,14.0377,0.175,0.00075,0,-1.6632,,0
2019-10-02 05:42:00,0.35,-9.5528,-9.5038,4.5156,14.0684,0.175,0.00075,0,-1.6717,,0
2019-10-02 05:43:00,0.35,-9.5721,-9.5528,4.5029,14.075,0.175,0.00075,0,-1.6751,,0
2019-10-02 05:44:00,0.35,-9.5304,-9.5721,4.5019,14.0323,0.175,0.00075,0,-1.6678,,0
2019-10-02 05:45:00,0.35,-9.5201,-9.5304,4.482,14.0021,0.175,0.00075,0,-1.666,,0
2019-10-02 05:46:00,0.35,-9.561,-9.5201,4.4715,14.0324,0.175,0.00075,0,-1.6732,,0
2019-10-02 05:47:00,0.35,-9.5954,-9.561,4.456,14.0514,0.175,0.00075,0,-1.6792,,0
2019-10-02 05:48:00,0.35,-9.566,-9.5954,4.4496,14.0155,0.175,0.00075,0,-1.674,,0
2019-10-02 05:49:00,0.35,-9.5921,-9.566,4.4303,14.0225,0.175,0.00075,0,-1.6786,,0
2019-10-02 05:50:00,0.35,-9.6151,-9.5921,4.4197,14.0349,0.175,0.00075,0,-1.6826,,0
2019-10-02 05:51:00,0.35,-9.6016,-9.6151,4.4092,14.0107,0.175,0.00075,0,-1.6803,,0
2019-10-02 05:52:00,0.35,-9.6016,-9.6016,4.4092,14.0107,0.175,0.00075,0,-1.6803,,0
2019-10-02 05:53:00,0.35,-9.6453,-9.6016,4.3781,14.0234,0.175,0.00075,0,-1.6879,,0
2019-10-02 05:54:00,0.35,-9.6072,-9.6453,4.3857,13.9929,0.175,0.00075,0,-1.6813,,0
2019-10-02 05:55:00,0.35,-9.6361,-9.6072,4.3678,14.0039,0.175,0.00075,0,-1.6863,,0
2019-10-02 05:56:00,0.35,-9.612,-9.6361,4.3615,13.9734,0.175,0.00075,0,-1.6821,,0
2019-10-02 05:57:00,0.35,-9.6217,-9.612,4.3579,13.9796,0.175,0.00075,0,-1.6838,,0
2019-10-02 05:58:00,0.35,-9.6427,-9.6217,4.343,13.9857,0.175,0.00075,0,-1.6875,,0
2019-10-02 05:59:00,0.35,-9.6513,-9.6427,4.3409,13.9922,0.175,0.00075,0,-1.689,,0
2019-10-02 06:00:00,0.35,-9.6372,-9.6513,4.3425,13.9797,0.175,0.00075,0,-1.6865,,0
2019-10-02 06:01:00,0.35,-9.6372,-9.6372,4.3425,13.9797,0.175,0.00075,0,-1.6865,,0
2019-10-02 06:02:00,0.35,-9.6629,-9.6372,4.3225,13.9854,0.175,0.00075,0,-1.691,,0
2019-10-02 06:03:00,0.35,-9.6272,-9.6629,4.3153,13.9424,0.175,0.00075,0,-1.6848,,0
2019-10-02 06:04:00,0.35,-9.6512,-9.6272,4.3042,13.9554,0.175,0.00075,0,-1.689,,0
2019-10-02 06:05:00,0.35,-9.6652,-9.6512,4.2962,13.9614,0.175,0.00075,0,-1.6914,,0
2019-10-02 06:06:00,0.35,-9.65,-9.6652,4.2812,13.9312,0.175,0.00075,0,-1.6888,,0
2019-10-02 06:07:00,0.35,-9.6524,-9.65,4.2673,13.9197,0.175,0.00075,0,-1.6892,,0
2019-10-02 06:08:00,0.35,-9.6948,-9.6524,4.2372,13.932,0.175,0.00075,0,-1.6966,,0
2019-10-02 06:09:00,0.35,-9.7128,-9.6948,4.2252,13.938,0.175,0.00075,0,-1.6997,,0
2019-10-02 06:10:00,0.35,-9.7128,-9.7128,4.2252,13.938,0.175,0.00075,0,-1.6997,,0
2019-10-02 06:11:00,0.35,-9.7439,-9.7128,4.1893,13.9331,0.175,0.00075,0,-1.7052,,0
2019-10-02 06:12:00,0.35,-9.7595,-9.7439,4.1735,13.9329,0.175,0.00075,0,-1.7079,,0
2019-10-02 06:13:00,0.35,-9.7452,-9.7595,4.1632,13.9083,0.175,0.00075,0,-1.7054,,0
2019-10-02 06:14:00,0.35,-9.7533,-9.7452,4.1491,13.9025,0.175,0.00075,0,-1.7068,,0
2019-10-02 06:15:00,0.35,-9.7722,-9.7533,4.1363,13.9085,0.175,0.00075,0,-1.7101,,0
2019-10-02 06:16:00,0.35,-9.7501,-9.7722,4.1401,13.8902,0.175,0.00075,0,-1.7063,,0
2019-10-02 06:17:00,0.35,-9.7798,-9.7501,4.1287,13.9085,0.175,0.00075,0,-1.7115,,0
2019-10-02 06:18:00,0.35,-9.7722,-9.7798,4.1233,13.8955,0.175,0.00075,0,-1.7101,,0
2019-10-02 06:19:00,0.35,-9.783,-9.7722,4.1064,13.8894,0.175,0.00075,0,-1.712,,0
2019-10-02 06:20:00,0.35,-9.8182,-9.783,4.0899,13.9081,0.175,0.00075,0,-1.7182,,0
2019-10-02 06:21:00,0.35,-9.7983,-9.8182,4.0852,13.8835,0.175,0.00075,0,-1.7147,,0
2019-10-02 06:22:00,0.35,-9.7983,-9.7983,4.0852,13.8835,0.175,0.00075,0,-1.7147,,0
2019-10-02 06:23:00,0.35,-9.8294,-9.7983,4.0547,13.8841,0.175,0.00075,0,-1.7201,,0
2019-10-02 06:24:00,0.35,-9.8352,-9.8294,4.0369,13.8721,0.175,0.00075,0,-1.7212,,0
2019-10-02 06:25:00,0.35,-9.8936,-9.8352,4.0143,13.9079,0.175,0.00075,0,-1.7314,,0
2019-10-02 06:26:00,0.35,-9.8985,-9.8936,4.0093,13.9079,0.175,0.00075,0,-1.7322,,0
2019-10-02 06:27:00,0.35,-9.8659,-9.8985,3.9994,13.8653,0.175,0.00075,0,-1.7265,,0
2019-10-02 06:28:00,0.35,-9.8281,-9.8659,4.0006,13.8287,0.175,0.00075,0,-1.7199,,0
2019-10-02 06:29:00,0.35,-9.8253,-9.8281,3.998,13.8233,0.175,0.00075,0,-1.7194,,0
2019-10-02 06:30:00,0.35,-9.8495,-9.8253,3.9854,13.8349,0.175,0.00075,0,-1.7237,,0
2019-10-02 06:31:00,0.35,-9.8495,-9.8495,3.9854,13.8349,0.175,0.00075,0,-1.7237,,0
2019-10-02 06:32:00,0.35,-9.8898,-9.8495,3.9578,13.8476,0.175,0.00075,0,-1.7307,,0
2019-10-02 06:33:00,0.35,-9.8986,-9.8898,3.9493,13.8479,0.175,0.00075,0,-1.7323,,0
2019-10-02 06:34:00,0.35,-9.9161,-9.8986,3.9378,13.8539,0.175,0.00075,0,-1.7353,,0
2019-10-02 06:35:00,0.35,-9.9178,-9.9161,3.9187,13.8364,0.175,0.00075,0,-1.7356,,0
2019-10-02 06:36:00,0.35,-9.9629,-9.9178,3.898,13.8609,0.175,0.00075,0,-1.7435,,0
2019-10-02 06:37:00,0.35,-9.9657,-9.9629,3.8832,13.8489,0.175,0.00075,0,-1.744,,0
2019-10-02 06:38:00,0.35,-9.9692,-9.9657,3.8735,13.8427,0.175,0.00075,0,-1.7446,,0
2019-10-02 06:39:00,0.35,-9.9434,-9.9692,3.8697,13.813,0.175,0.00075,0,-1.7401,,0
2019-10-02 06:40:00,0.35,-9.9434,-9.9434,3.8697,13.813,0.175,0.00075,0,-1.7401,,0
2019-10-02 06:41:00,0.35,-9.9501,-9.9434,3.8566,13.8067,0.175,0.00075,0,-1.7413,,0
2019-10-02 06:42:01,0.35,-9.9512,-9.9501,3.843,13.7941,0.175,0.00075,0,-1.7415,,0
2019-10-02 06:43:00,0.35,-9.957,-9.9512,3.8312,13.7883,0.175,0.00075,0,-1.7425,,0
2019-10-02 06:44:00,0.35,-9.9723,-9.957,3.816,13.7884,0.175,0.00075,0,-1.7452,,0
2019-10-02 06:45:00,0.35,-9.996,-9.9723,3.8163,13.8123,0.175,0.00075,0,-1.7493,,0
2019-10-02 06:46:00,0.35,-9.9841,-9.996,3.8102,13.7943,0.175,0.00075,0,-1.7472,,0
2019-10-02 06:47:00,0.35,-9.9921,-9.9841,3.7964,13.7885,0.175,0.00075,0,-1.7486,,0
2019-10-02 06:48:00,0.35,-10.006,-9.9921,3.7885,13.7945,0.175,0.00075,0,-1.7511,,0
2019-10-02 06:49:00,0.35,-10.008,-10.006,3.7806,13.7886,0.175,0.00075,0,-1.7514,,0
2019-10-02 06:50:00,0.35,-10.0206,-10.008,3.7682,13.7888,0.175,0.00075,0,-1.7536,,0
2019-10-02 06:51:00,0.35,-10.0238,-10.0206,3.759,13.7828,0.175,0.00075,0,-1.7542,,0
2019-10-02 06:52:00,0.35,-10.0238,-10.0238,3.759,13.7828,0.175,0.00075,0,-1.7542,,0
2019-10-02 06:53:00,0.35,-10.0015,-10.0238,3.7519,13.7533,0.175,0.00075,0,-1.7503,,0
2019-10-02 06:54:00,0.35,-10.0315,-10.0015,3.7339,13.7654,0.175,0.00075,0,-1.7555,,0
2019-10-02 06:55:00,0.35,-10.0371,-10.0315,3.7227,13.7597,0.175,0.00075,0,-1.7565,,0
2019-10-02 06:56:00,0.35,-10.0602,-10.0371,3.7122,13.7724,0.175,0.00075,0,-1.7605,,0
2019-10-02 06:57:00,0.35,-10.0736,-10.0602,3.705,13.7785,0.175,0.00075,0,-1.7629,,0
2019-10-02 06:58:00,0.35,-10.0945,-10.0736,3.6964,13.7909,0.175,0.00075,0,-1.7665,,0
2019-10-02 06:59:00,0.35,-10.1191,-10.0945,3.684,13.8031,0.175,0.00075,0,-1.7708,,0
2019-10-02 07:00:00,0.35,-10.1324,-10.1191,3.6768,13.8092,0.175,0.00075,0,-1.7732,,0
2019-10-02 07:01:00,0.35,-10.1324,-10.1324,3.6768,13.8092,0.175,0.00075,0,-1.7732,,0
2019-10-02 07:02:00,0.35,-10.1217,-10.1324,3.6634,13.7852,0.175,0.00075,0,-1.7713,,0
2019-10-02 07:03:00,0.35,-10.1276,-10.1217,3.658,13.7856,0.175,0.00075,0,-1.7723,,0
2019-10-02 07:04:00,0.35,-10.0934,-10.1276,3.6616,13.7551,0.175,0.00075,0,-1.7664,,0
2019-10-02 07:05:00,0.35,-10.0996,-10.0934,3.6491,13.7487,0.175,0.00075,0,-1.7674,,0
2019-10-02 07:06:00,0.35,-10.0827,-10.0996,3.6423,13.725,0.175,0.00075,0,-1.7645,,0
2019-10-02 07:07:00,0.35,-10.1317,-10.0827,3.6232,13.7549,0.175,0.00075,0,-1.773,,0
2019-10-02 07:08:00,0.35,-10.1194,-10.1317,3.623,13.7423,0.175,0.00075,0,-1.7709,,0
2019-10-02 07:09:00,0.35,-10.1101,-10.1194,3.6141,13.7242,0.175,0.00075,0,-1.7693,,0
2019-10-02 07:10:00,0.35,-10.1101,-10.1101,3.6141,13.7242,0.175,0.00075,0,-1.7693,,0
2019-10-02 07:11:00,0.35,-10.1257,-10.1101,3.5859,13.7117,0.175,0.00075,0,-1.772,,0
2019-10-02 07:12:00,0.35,-10.1706,-10.1257,3.5711,13.7418,0.175,0.00075,0,-1.7799,,0
2019-10-02 07:13:00,0.35,-10.165,-10.1706,3.5584,13.7234,0.175,0.00075,0,-1.7789,,0
2019-10-02 07:14:00,0.35,-10.1584,-10.165,3.5531,13.7115,0.175,0.00075,0,-1.7777,,0
2019-10-02 07:15:00,0.35,-10.1945,-10.1584,3.5348,13.7293,0.175,0.00075,0,-1.784,,0
2019-10-02 07:16:00,0.35,-10.1962,-10.1945,3.5328,13.729,0.175,0.00075,0,-1.7843,,0
2019-10-02 07:17:00,0.35,-10.1874,-10.1962,3.5293,13.7167,0.175,0.00075,0,-1.7828,,0
2019-10-02 07:18:00,0.35,-10.1561,-10.1874,3.5294,13.6855,0.175,0.00075,0,-1.7773,,0
2019-10-02 07:19:00,0.35,-10.1626,-10.1561,3.523,13.6855,0.175,0.00075,0,-1.7784,,0
2019-10-02 07:20:00,0.35,-10.1422,-10.1626,3.5198,13.662,0.175,0.00075,0,-1.7749,,0
2019-10-02 07:21:00,0.35,-10.1672,-10.1422,3.5069,13.6741,0.175,0.00075,0,-1.7793,,0
2019-10-02 07:22:00,0.35,-10.1672,-10.1672,3.5069,13.6741,0.175,0.00075,0,-1.7793,,0
2019-10-02 07:23:00,0.35,-10.2355,-10.1672,3.4793,13.7148,0.175,0.00075,0,-1.7912,,0
2019-10-02 07:24:00,0.35,-10.2115,-10.2355,3.4793,13.6908,0.175,0.00075,0,-1.787,,0
2019-10-02 07:25:00,0.35,-10.2151,-10.2115,3.4636,13.6788,0.175,0.00075,0,-1.7876,,0
2019-10-02 07:26:00,0.35,-10.2099,-10.2151,3.4638,13.6737,0.175,0.00075,0,-1.7867,,0
2019-10-02 07:27:00,0.35,-10.2071,-10.2099,3.4487,13.6559,0.175,0.00075,0,-1.7863,,0
2019-10-02 07:28:00,0.35,-10.1978,-10.2071,3.4532,13.651,0.175,0.00075,0,-1.7846,,0
2019-10-02 07:29:00,0.35,-10.2377,-10.1978,3.4432,13.6809,0.175,0.00075,0,-1.7916,,0
2019-10-02 07:30:00,0.35,-10.2443,-10.2377,3.4313,13.6756,0.175,0.00075,0,-1.7928,,0
2019-10-02 07:31:00,0.35,-10.2443,-10.2443,3.4313,13.6756,0.175,0.00075,0,-1.7928,,0
2019-10-02 07:32:00,0.35,-10.282,-10.2443,3.4066,13.6886,0.175,0.00075,0,-1.7994,,0
2019-10-02 07:33:00,0.35,-10.2699,-10.282,3.4133,13.6832,0.175,0.00075,0,-1.7972,,0
2019-10-02 07:34:00,0.35,-10.2554,-10.2699,3.4045,13.6599,0.175,0.00075,0,-1.7947,,0
2019-10-02 07:35:00,0.35,-10.2716,-10.2554,3.3896,13.6611,0.175,0.00075,0,-1.7975,,0
2019-10-02 07:36:00,0.35,-10.2733,-10.2716,3.3815,13.6548,0.175,0.00075,0,-1.7978,,0
2019-10-02 07:37:00,0.35,-10.2713,-10.2733,3.3776,13.6489,0.175,0.00075,0,-1.7975,,0
2019-10-02 07:38:00,0.35,-10.2497,-10.2713,3.3757,13.6254,0.175,0.00075,0,-1.7937,,0
2019-10-02 07:39:00,0.35,-10.2884,-10.2497,3.3548,13.6432,0.175,0.00075,0,-1.8005,,0
2019-10-02 07:40:00,0.35,-10.2884,-10.2884,3.3548,13.6432,0.175,0.00075,0,-1.8005,,0
2019-10-02 07:41:00,0.35,-10.2752,-10.2884,3.3562,13.6314,0.175,0.00075,0,-1.7982,,0
2019-10-02 07:42:00,0.35,-10.2357,-10.2752,3.3595,13.5953,0.175,0.00075,0,-1.7913,,0
2019-10-02 07:43:00,0.35,-10.2849,-10.2357,3.3452,13.6301,0.175,0.00075,0,-1.7999,,0
2019-10-02 07:44:00,0.35,-10.2941,-10.2849,3.3416,13.6358,0.175,0.00075,0,-1.8015,,0
2019-10-02 07:45:01,0.35,-10.2892,-10.2941,3.3284,13.6176,0.175,0.00075,0,-1.8006,,0
2019-10-02 07:46:00,0.35,-10.3125,-10.2892,3.3232,13.6357,0.175,0.00075,0,-1.8047,,0
2019-10-02 07:47:00,0.35,-10.3305,-10.3125,3.3048,13.6353,0.175,0.00075,0,-1.8078,,0
2019-10-02 07:48:00,0.35,-10.3015,-10.3305,3.3092,13.6108,0.175,0.00075,0,-1.8028,,0
2019-10-02 07:49:00,0.35,-10.3008,-10.3015,3.304,13.6048,0.175,0.00075,0,-1.8026,,0
2019-10-02 07:50:00,0.35,-10.2992,-10.3008,3.2932,13.5924,0.175,0.00075,0,-1.8024,,0
2019-10-02 07:51:00,0.35,-10.3211,-10.2992,3.2831,13.6042,0.175,0.00075,0,-1.8062,,0
2019-10-02 07:52:00,0.35,-10.3214,-10.3211,3.2828,13.6042,0.175,0.00075,0,-1.8062,,0
2019-10-02 07:53:00,0.35,-10.3211,-10.3214,3.2704,13.5915,0.175,0.00075,0,-1.8062,,0
2019-10-02 07:54:00,0.35,-10.3324,-10.3211,3.259,13.5914,0.175,0.00075,0,-1.8082,,0
2019-10-02 07:55:00,0.35,-10.3346,-10.3324,3.2499,13.5845,0.175,0.00075,0,-1.8086,,0
2019-10-02 07:56:00,0.35,-10.3311,-10.3346,3.2361,13.5672,0.175,0.00075,0,-1.8079,,0
2019-10-02 07:57:00,0.35,-10.3409,-10.3311,3.2318,13.5727,0.175,0.00075,0,-1.8097,,0
2019-10-02 07:58:00,0.35,-10.3505,-10.3409,3.2281,13.5786,0.175,0.00075,0,-1.8113,,0
