datetime,DOsp_1,Delta DOsp,error_1,error_2,Delta error,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-09-01 23:04:00,0.02,0,-0.8175000000000008,-0.8175000000000008,0,10.5359,11.3534,0.175,0.00075,0.03,0,0,0
2019-09-01 23:04:00,0.2327,0.2127,0.219,-0.8175,1.0365,11.1798,10.9608,0.175,0.00075,0.03,0.1814,0.0002,0.0311
2019-09-01 23:05:00,0.1322,-0.1005,-0.1192,0.219,-0.3382,10.8786,10.9978,0.175,0.00075,0.03,-0.0592,-0.0001,-0.0412
2019-09-01 23:06:00,0.0922,-0.04,-0.3627,-0.1192,-0.2435,10.7845,11.1472,0.175,0.00075,0.03,-0.0426,-0.0003,0.0028
2019-09-01 23:07:00,0.0722,-0.02,-0.4942,-0.3627,-0.1315,10.7174,11.2115,0.175,0.00075,0.03,-0.023,-0.0004,0.0034
2019-09-01 23:08:00,0.0618,-0.0104,-0.5623,-0.4942,-0.0681,10.6844,11.2468,0.175,0.00075,0.03,-0.0119,-0.0004,0.0019
2019-09-01 23:09:00,0.0574,-0.0044,-0.5916,-0.5623,-0.0293,10.6702,11.2618,0.175,0.00075,0.03,-0.0051,-0.0004,0.0012
2019-09-01 23:10:00,0.0606,0.0032,-0.578,-0.5916,0.0136,10.6748,11.2528,0.175,0.00075,0.03,0.0024,-0.0004,0.0013
2019-09-01 23:11:00,0.0585,-0.0021,-0.584,-0.578,-0.006,10.6744,11.2584,0.175,0.00075,0.03,-0.001,-0.0004,-0.0006
2019-09-01 23:12:00,0.0462,-0.0123,-0.6425,-0.584,-0.0585,10.6463,11.2888,0.175,0.00075,0.03,-0.0102,-0.0005,-0.0016
2019-09-01 23:13:00,0.1759,0.1297,-0.0184,-0.6425,0.6241,11.0472,11.0656,0.175,0.00075,0.03,0.1092,-0.0,0.0205
2019-09-01 23:14:00,0.3805,0.2046,1.0672,-0.0184,1.0856,11.6207,10.5536,0.175,0.00075,0.03,0.19,0.0008,0.0138
2019-09-01 23:15:00,0.0699,-0.3106,-0.2881,1.0672,-1.3553,10.8024,11.0905,0.175,0.00075,0.03,-0.2372,-0.0002,-0.0732
2019-09-01 23:16:00,0.0631,-0.0068,-0.5178,-0.2881,-0.2297,10.7096,11.2275,0.175,0.00075,0.03,-0.0402,-0.0004,0.0338
2019-09-01 23:17:00,0.0655,0.0024,-0.5378,-0.5178,-0.02,10.7004,11.2382,0.175,0.00075,0.03,-0.0035,-0.0004,0.0063
2019-09-01 23:18:00,0.0626,-0.0029,-0.553,-0.5378,-0.0152,10.7004,11.2534,0.175,0.00075,0.03,-0.0027,-0.0004,0.0001
2019-09-01 23:19:00,0.0615,-0.0011,-0.5584,-0.553,-0.0054,10.7053,11.2637,0.175,0.00075,0.03,-0.0009,-0.0004,0.0003
2019-09-01 23:20:00,0.0631,0.0016,-0.5495,-0.5584,0.0089,10.7148,11.2643,0.175,0.00075,0.03,0.0015,-0.0004,0.0004
2019-09-01 23:21:00,0.068,0.0049,-0.5224,-0.5495,0.0271,10.7232,11.2457,0.175,0.00075,0.03,0.0047,-0.0004,0.0005
2019-09-01 23:22:00,0.0648,-0.0032,-0.5323,-0.5224,-0.0099,10.728,11.2603,0.175,0.00075,0.03,-0.0017,-0.0004,-0.0011
2019-09-01 23:23:00,0.0595,-0.0053,-0.5573,-0.5323,-0.025,10.7134,11.2707,0.175,0.00075,0.03,-0.0044,-0.0004,-0.0005
2019-09-01 23:24:00,0.0528,-0.0067,-0.5915,-0.5573,-0.0342,10.6995,11.291,0.175,0.00075,0.03,-0.006,-0.0004,-0.0003
2019-09-01 23:25:00,0.0601,0.0073,-0.5588,-0.5915,0.0327,10.7131,11.2719,0.175,0.00075,0.03,0.0057,-0.0004,0.002
2019-09-01 23:26:00,0.0705,0.0104,-0.5015,-0.5588,0.0573,10.7508,11.2523,0.175,0.00075,0.03,0.01,-0.0004,0.0007
2019-09-01 23:27:00,0.0623,-0.0082,-0.5312,-0.5015,-0.0297,10.7363,11.2675,0.175,0.00075,0.03,-0.0052,-0.0004,-0.0026
2019-09-01 23:28:00,0.0656,0.0033,-0.5176,-0.5312,0.0136,10.7504,11.2679,0.175,0.00075,0.03,0.0024,-0.0004,0.0013
2019-09-01 23:29:00,0.0739,0.0083,-0.4736,-0.5176,0.044,10.7694,11.243,0.175,0.00075,0.03,0.0077,-0.0004,0.0009
2019-09-01 23:30:00,0.0719,-0.002,-0.4752,-0.4736,-0.0016,10.7785,11.2536,0.175,0.00075,0.03,-0.0003,-0.0004,-0.0014
2019-09-01 23:31:00,0.0716,-0.0003,-0.4749,-0.4752,0.0003,10.7784,11.2533,0.175,0.00075,0.03,0.0,-0.0004,0.0001
2019-09-01 23:32:00,0.0779,0.0063,-0.4424,-0.4749,0.0325,10.7974,11.2398,0.175,0.00075,0.03,0.0057,-0.0003,0.001
2019-09-01 23:33:00,0.0814,0.0035,-0.4192,-0.4424,0.0232,10.8063,11.2255,0.175,0.00075,0.03,0.0041,-0.0003,-0.0003
2019-09-01 23:34:00,0.0742,-0.0072,-0.4492,-0.4192,-0.03,10.7964,11.2457,0.175,0.00075,0.03,-0.0053,-0.0003,-0.0016
2019-09-01 23:35:00,0.0725,-0.0017,-0.4602,-0.4492,-0.011,10.7913,11.2515,0.175,0.00075,0.03,-0.0019,-0.0003,0.0006
2019-09-01 23:36:00,0.0722,-0.0003,-0.4616,-0.4602,-0.0014,10.7909,11.2525,0.175,0.00075,0.03,-0.0002,-0.0003,0.0003
2019-09-01 23:37:00,0.0749,0.0027,-0.447,-0.4616,0.0146,10.7957,11.2427,0.175,0.00075,0.03,0.0025,-0.0003,0.0005
2019-09-01 23:38:00,0.0708,-0.0041,-0.463,-0.447,-0.016,10.7857,11.2487,0.175,0.00075,0.03,-0.0028,-0.0003,-0.0009
2019-09-01 23:39:00,0.0757,0.0049,-0.4396,-0.463,0.0234,10.8046,11.2442,0.175,0.00075,0.03,0.0041,-0.0003,0.0012
2019-09-01 23:40:00,0.0746,-0.0011,-0.4399,-0.4396,-0.0003,10.8045,11.2444,0.175,0.00075,0.03,-0.0001,-0.0003,-0.0007
2019-09-01 23:41:00,0.084,0.0094,-0.3925,-0.4399,0.0474,10.8328,11.2253,0.175,0.00075,0.03,0.0083,-0.0003,0.0014
2019-09-01 23:42:00,0.083,-0.001,-0.3892,-0.3925,0.0033,10.8417,11.2309,0.175,0.00075,0.03,0.0006,-0.0003,-0.0013
2019-09-01 23:43:00,0.0926,0.0096,-0.3409,-0.3892,0.0483,10.8707,11.2116,0.175,0.00075,0.03,0.0085,-0.0003,0.0014
2019-09-01 23:44:00,0.0947,0.0021,-0.3223,-0.3409,0.0186,10.8752,11.1975,0.175,0.00075,0.03,0.0032,-0.0002,-0.0009
2019-09-01 23:45:00,0.0936,-0.0011,-0.3236,-0.3223,-0.0013,10.8794,11.203,0.175,0.00075,0.03,-0.0002,-0.0002,-0.0006
2019-09-01 23:46:00,0.0942,0.0006,-0.3198,-0.3236,0.0038,10.8789,11.1987,0.175,0.00075,0.03,0.0007,-0.0002,0.0002
2019-09-01 23:47:00,0.0977,0.0035,-0.301,-0.3198,0.0188,10.8932,11.1941,0.175,0.00075,0.03,0.0033,-0.0002,0.0005
2019-09-01 23:48:00,0.0966,-0.0011,-0.3023,-0.301,-0.0013,10.8929,11.1952,0.175,0.00075,0.03,-0.0002,-0.0002,-0.0006
2019-09-01 23:49:00,0.1012,0.0046,-0.2788,-0.3023,0.0235,10.9117,11.1905,0.175,0.00075,0.03,0.0041,-0.0002,0.0007
2019-09-01 23:50:00,0.1041,0.0029,-0.2604,-0.2788,0.0184,10.9207,11.1811,0.175,0.00075,0.03,0.0032,-0.0002,-0.0002
2019-09-01 23:51:00,0.1092,0.0051,-0.2319,-0.2604,0.0285,10.9403,11.1722,0.175,0.00075,0.03,0.005,-0.0002,0.0003
2019-09-01 23:52:00,0.1111,0.0019,-0.2179,-0.2319,0.014,10.9496,11.1675,0.175,0.00075,0.03,0.0025,-0.0002,-0.0004
2019-09-01 23:53:00,0.1125,0.0014,-0.2083,-0.2179,0.0096,10.9593,11.1676,0.175,0.00075,0.03,0.0017,-0.0002,-0.0001
2019-09-01 23:54:00,0.118,0.0055,-0.1794,-0.2083,0.0289,10.9834,11.1628,0.175,0.00075,0.03,0.0051,-0.0001,0.0006
2019-09-01 23:55:00,0.1318,0.0138,-0.1077,-0.1794,0.0717,11.0214,11.1291,0.175,0.00075,0.03,0.0125,-0.0001,0.0013
2019-09-01 23:56:00,0.1223,-0.0095,-0.1431,-0.1077,-0.0354,11.0012,11.1443,0.175,0.00075,0.03,-0.0062,-0.0001,-0.0032
2019-09-01 23:57:00,0.1262,0.0039,-0.1289,-0.1431,0.0142,11.0108,11.1397,0.175,0.00075,0.03,0.0025,-0.0001,0.0015
2019-09-01 23:58:00,0.1275,0.0013,-0.1202,-0.1289,0.0087,11.0202,11.1403,0.175,0.00075,0.03,0.0015,-0.0001,-0.0002
2019-09-01 23:59:00,0.135,0.0075,-0.0818,-0.1202,0.0384,11.0394,11.1212,0.175,0.00075,0.03,0.0067,-0.0001,0.0009
2019-09-02 00:00:00,0.1407,0.0057,-0.0481,-0.0818,0.0337,11.0541,11.1023,0.175,0.00075,0.03,0.0059,-0.0,-0.0001
2019-09-02 00:01:00,0.1405,-0.0002,-0.0438,-0.0481,0.0043,11.0635,11.1073,0.175,0.00075,0.03,0.0008,-0.0,-0.0009
2019-09-02 00:02:00,0.1441,0.0036,-0.0255,-0.0438,0.0183,11.0729,11.0984,0.175,0.00075,0.03,0.0032,-0.0,0.0004
2019-09-02 00:03:00,0.1455,0.0014,-0.0158,-0.0255,0.0097,11.0778,11.0936,0.175,0.00075,0.03,0.0017,-0.0,-0.0003
2019-09-02 00:04:00,0.1833,0.0378,0.1694,-0.0158,0.1852,11.1864,11.017,0.175,0.00075,0.03,0.0324,0.0001,0.0053
2019-09-02 00:05:00,0.1615,-0.0218,0.0896,0.1694,-0.0798,11.1311,11.0415,0.175,0.00075,0.03,-0.014,0.0001,-0.0079
2019-09-02 00:06:00,0.1567,-0.0048,0.0544,0.0896,-0.0352,11.116,11.0616,0.175,0.00075,0.03,-0.0062,0.0,0.0013
2019-09-02 00:07:00,0.1496,-0.0071,0.0144,0.0544,-0.04,11.0957,11.0813,0.175,0.00075,0.03,-0.007,0.0,-0.0001
2019-09-02 00:08:00,0.1216,-0.028,-0.1275,0.0144,-0.1419,11.0176,11.1451,0.175,0.00075,0.03,-0.0248,-0.0001,-0.0031
2019-09-02 00:09:00,0.1256,0.004,-0.1284,-0.1275,-0.0009,11.0226,11.151,0.175,0.00075,0.03,-0.0002,-0.0001,0.0042
2019-09-02 00:10:00,0.1313,0.0057,-0.1003,-0.1284,0.0281,11.0367,11.137,0.175,0.00075,0.03,0.0049,-0.0001,0.0009
2019-09-02 00:11:00,0.1149,-0.0164,-0.1754,-0.1003,-0.0751,11.0013,11.1766,0.175,0.00075,0.03,-0.0131,-0.0001,-0.0031
2019-09-02 00:12:03,0.124,0.0091,-0.1416,-0.1754,0.0338,11.026,11.1676,0.175,0.00075,0.03,0.0059,-0.0001,0.0033
2019-09-02 00:13:00,0.1227,-0.0013,-0.1425,-0.1416,-0.0009,11.0353,11.1778,0.175,0.00075,0.03,-0.0002,-0.0001,-0.001
2019-09-02 00:14:00,0.1244,0.0017,-0.1338,-0.1425,0.0087,11.04,11.1738,0.175,0.00075,0.03,0.0015,-0.0001,0.0003
2019-09-02 00:15:00,0.1329,0.0085,-0.0908,-0.1338,0.043,11.0592,11.15,0.175,0.00075,0.03,0.0075,-0.0001,0.001
2019-09-02 00:16:00,0.1332,0.0003,-0.0826,-0.0908,0.0082,11.0628,11.1454,0.175,0.00075,0.03,0.0014,-0.0001,-0.001
2019-09-02 00:17:00,0.1418,0.0086,-0.0395,-0.0826,0.0431,11.087,11.1265,0.175,0.00075,0.03,0.0075,-0.0,0.001
2019-09-02 00:18:00,0.1414,-0.0004,-0.0351,-0.0395,0.0044,11.087,11.1221,0.175,0.00075,0.03,0.0008,-0.0,-0.0012
2019-09-02 00:19:00,0.141,-0.0004,-0.0361,-0.0351,-0.001,11.0913,11.1275,0.175,0.00075,0.03,-0.0002,-0.0,-0.0002
2019-09-02 00:20:00,0.1438,0.0028,-0.0224,-0.0361,0.0137,11.1008,11.1232,0.175,0.00075,0.03,0.0024,-0.0,0.0004
2019-09-02 00:21:00,0.1522,0.0084,0.0206,-0.0224,0.043,11.1153,11.0947,0.175,0.00075,0.03,0.0075,0.0,0.0009
2019-09-02 00:22:00,0.1558,0.0036,0.0443,0.0206,0.0237,11.1346,11.0903,0.175,0.00075,0.03,0.0041,0.0,-0.0006
2019-09-02 00:23:00,0.166,0.0102,0.0971,0.0443,0.0528,11.1638,11.0667,0.175,0.00075,0.03,0.0092,0.0001,0.0009
2019-09-02 00:24:00,0.1623,-0.0037,0.0866,0.0971,-0.0105,11.1684,11.0818,0.175,0.00075,0.03,-0.0018,0.0001,-0.0019
2019-09-02 00:25:00,0.1666,0.0043,0.1056,0.0866,0.019,11.1732,11.0676,0.175,0.00075,0.03,0.0033,0.0001,0.0009
2019-09-02 00:26:00,0.1691,0.0025,0.1202,0.1056,0.0146,11.1976,11.0774,0.175,0.00075,0.03,0.0026,0.0001,-0.0001
2019-09-02 00:27:00,0.1705,0.0014,0.1288,0.1202,0.0086,11.1974,11.0685,0.175,0.00075,0.03,0.0015,0.0001,-0.0002
2019-09-02 00:28:00,0.1742,0.0037,0.1478,0.1288,0.019,11.1973,11.0495,0.175,0.00075,0.03,0.0033,0.0001,0.0003
2019-09-02 00:29:00,0.1756,0.0014,0.1568,0.1478,0.009,11.197,11.0402,0.175,0.00075,0.03,0.0016,0.0001,-0.0003
2019-09-02 00:30:00,0.1694,-0.0062,0.1272,0.1568,-0.0296,11.1868,11.0597,0.175,0.00075,0.03,-0.0052,0.0001,-0.0012
2019-09-02 00:31:00,0.1771,0.0077,0.16,0.1272,0.0328,11.201,11.041,0.175,0.00075,0.03,0.0057,0.0001,0.0019
2019-09-02 00:32:00,0.1803,0.0032,0.1795,0.16,0.0195,11.206,11.0264,0.175,0.00075,0.03,0.0034,0.0001,-0.0004
2019-09-02 00:33:00,0.1798,-0.0005,0.1791,0.1795,-0.0004,11.2107,11.0316,0.175,0.00075,0.03,-0.0001,0.0001,-0.0006
2019-09-02 00:34:00,0.1828,0.003,0.1932,0.1791,0.0141,11.2105,11.0173,0.175,0.00075,0.03,0.0025,0.0001,0.0004
2019-09-02 00:35:00,0.1943,0.0115,0.2503,0.1932,0.0571,11.2441,10.9938,0.175,0.00075,0.03,0.01,0.0002,0.0013
2019-09-02 00:36:00,0.1856,-0.0087,0.2153,0.2503,-0.035,11.2292,11.014,0.175,0.00075,0.03,-0.0061,0.0002,-0.0028
2019-09-02 00:37:00,0.1919,0.0063,0.24,0.2153,0.0247,11.2445,11.0045,0.175,0.00075,0.03,0.0043,0.0002,0.0018
2019-09-02 00:38:00,0.196,0.0041,0.2626,0.24,0.0226,11.258,10.9954,0.175,0.00075,0.03,0.004,0.0002,-0.0001
2019-09-02 00:39:00,0.2023,0.0063,0.2953,0.2626,0.0327,11.2725,10.9771,0.175,0.00075,0.03,0.0057,0.0002,0.0003
2019-09-02 00:40:00,0.2013,-0.001,0.2943,0.2953,-0.001,11.2773,10.9829,0.175,0.00075,0.03,-0.0002,0.0002,-0.001
2019-09-02 00:41:00,0.2084,0.0071,0.3276,0.2943,0.0333,11.2873,10.9597,0.175,0.00075,0.03,0.0058,0.0002,0.001
2019-09-02 00:42:00,0.2104,0.002,0.3409,0.3276,0.0133,11.306,10.9652,0.175,0.00075,0.03,0.0023,0.0003,-0.0006
2019-09-02 00:43:00,0.208,-0.0024,0.3301,0.3409,-0.0108,11.2909,10.9608,0.175,0.00075,0.03,-0.0019,0.0002,-0.0007
2019-09-02 00:44:00,0.2114,0.0034,0.3439,0.3301,0.0138,11.2957,10.9517,0.175,0.00075,0.03,0.0024,0.0003,0.0007
2019-09-02 00:45:00,0.2212,0.0098,0.3923,0.3439,0.0484,11.3302,10.9379,0.175,0.00075,0.03,0.0085,0.0003,0.001
2019-09-02 00:46:00,0.2238,0.0026,0.4108,0.3923,0.0185,11.3447,10.9339,0.175,0.00075,0.03,0.0032,0.0003,-0.0009
2019-09-02 00:47:00,0.2325,0.0087,0.4542,0.4108,0.0434,11.3696,10.9154,0.175,0.00075,0.03,0.0076,0.0003,0.0007
2019-09-02 00:48:00,0.2283,-0.0042,0.4385,0.4542,-0.0157,11.3592,10.9207,0.175,0.00075,0.03,-0.0027,0.0003,-0.0018
2019-09-02 00:49:00,0.2339,0.0056,0.462,0.4385,0.0235,11.3739,10.9119,0.175,0.00075,0.03,0.0041,0.0003,0.0012
2019-09-02 00:50:00,0.2405,0.0066,0.4958,0.462,0.0338,11.3937,10.8979,0.175,0.00075,0.03,0.0059,0.0004,0.0003
2019-09-02 00:51:00,0.2387,-0.0018,0.4902,0.4958,-0.0056,11.3934,10.9033,0.175,0.00075,0.03,-0.001,0.0004,-0.0012
2019-09-02 00:52:00,0.2421,0.0034,0.5041,0.4902,0.0139,11.4033,10.8991,0.175,0.00075,0.03,0.0024,0.0004,0.0006
2019-09-02 00:53:00,0.2449,0.0028,0.5181,0.5041,0.014,11.413,10.8949,0.175,0.00075,0.03,0.0024,0.0004,0.0
2019-09-02 00:54:00,0.2519,0.007,0.5522,0.5181,0.0341,11.4329,10.8807,0.175,0.00075,0.03,0.006,0.0004,0.0006
2019-09-02 00:55:00,0.2502,-0.0017,0.5471,0.5522,-0.0051,11.4328,10.8857,0.175,0.00075,0.03,-0.0009,0.0004,-0.0012
2019-09-02 00:56:00,0.2547,0.0045,0.566,0.5471,0.0189,11.4425,10.8765,0.175,0.00075,0.03,0.0033,0.0004,0.0007
2019-09-02 00:57:00,0.2635,0.0088,0.6095,0.566,0.0435,11.4724,10.8629,0.175,0.00075,0.03,0.0076,0.0005,0.0007
2019-09-02 00:58:00,0.2615,-0.002,0.6039,0.6095,-0.0056,11.4673,10.8634,0.175,0.00075,0.03,-0.001,0.0005,-0.0015
2019-09-02 00:59:00,0.2691,0.0076,0.6379,0.6039,0.034,11.4873,10.8494,0.175,0.00075,0.03,0.006,0.0005,0.0012
2019-09-02 01:00:00,0.2705,0.0014,0.6474,0.6379,0.0095,11.4923,10.8449,0.175,0.00075,0.03,0.0017,0.0005,-0.0007
2019-09-02 01:01:00,0.2715,0.001,0.6514,0.6474,0.004,11.4921,10.8407,0.175,0.00075,0.03,0.0007,0.0005,-0.0002
2019-09-02 01:02:00,0.2715,0.0,0.6497,0.6514,-0.0017,11.4861,10.8363,0.175,0.00075,0.03,-0.0003,0.0005,-0.0002
2019-09-02 01:03:00,0.275,0.0035,0.6641,0.6497,0.0144,11.4914,10.8273,0.175,0.00075,0.03,0.0025,0.0005,0.0005
2019-09-02 01:04:00,0.4,0.125,1.6564,0.6641,0.9923,12.0826,10.4262,0.175,0.00075,0.03,0.1736,0.0012,0.0293
2019-09-02 01:05:00,0.4,0.0,3.1057,1.6564,1.4493,12.9619,9.8562,0.175,0.00075,0.03,0.2536,0.0023,0.0137
2019-09-02 01:06:00,0.4,0.0,3.5191,3.1057,0.4134,13.1991,9.68,0.175,0.00075,0.03,0.0723,0.0026,-0.0311
2019-09-02 01:07:00,0.4,0.0,3.7607,3.5191,0.2416,13.331,9.5703,0.175,0.00075,0.03,0.0423,0.0028,-0.0052
2019-09-02 01:08:00,0.1527,-0.2473,2.5804,3.7607,-1.1803,12.5389,9.9586,0.175,0.00075,0.03,-0.2066,0.0019,-0.0427
2019-09-02 01:09:00,0.02,-0.1327,1.5168,2.5804,-1.0636,11.9333,10.4165,0.175,0.00075,0.03,-0.1861,0.0011,0.0035
2019-09-02 01:10:00,0.02,0.0,1.3473,1.5168,-0.1695,11.8516,10.5044,0.175,0.00075,0.03,-0.0297,0.001,0.0268
2019-09-02 01:11:00,0.02,0.0,1.2907,1.3473,-0.0566,11.8415,10.5508,0.175,0.00075,0.03,-0.0099,0.001,0.0034
2019-09-02 01:12:00,0.02,0.0,1.2458,1.2907,-0.0449,11.8253,10.5796,0.175,0.00075,0.03,-0.0079,0.0009,0.0004
2019-09-02 01:13:00,0.02,0.0,1.2264,1.2458,-0.0194,11.8108,10.5843,0.175,0.00075,0.03,-0.0034,0.0009,0.0008
2019-09-02 01:14:00,0.0214,0.0014,1.226,1.2264,-0.0004,11.8156,10.5896,0.175,0.00075,0.03,-0.0001,0.0009,0.0006
2019-09-02 01:15:00,0.0316,0.0102,1.271,1.226,0.045,11.8467,10.5758,0.175,0.00075,0.03,0.0079,0.001,0.0014
2019-09-02 01:16:00,0.0219,-0.0097,1.226,1.271,-0.045,11.8208,10.5948,0.175,0.00075,0.03,-0.0079,0.0009,-0.0027
2019-09-02 01:17:00,0.0291,0.0072,1.2497,1.226,0.0237,11.8309,10.5812,0.175,0.00075,0.03,0.0042,0.0009,0.0021
2019-09-02 01:18:00,0.0323,0.0032,1.2643,1.2497,0.0146,11.8362,10.572,0.175,0.00075,0.03,0.0025,0.0009,-0.0003
2019-09-02 01:19:00,0.0389,0.0066,1.2938,1.2643,0.0295,11.8567,10.5629,0.175,0.00075,0.03,0.0052,0.001,0.0004
2019-09-02 01:20:00,0.035,-0.0039,1.2746,1.2938,-0.0192,11.8566,10.582,0.175,0.00075,0.03,-0.0034,0.001,-0.0015
2019-09-02 01:21:00,0.0394,0.0044,1.2884,1.2746,0.0138,11.8615,10.5731,0.175,0.00075,0.03,0.0024,0.001,0.001
2019-09-02 01:22:00,0.0397,0.0003,1.287,1.2884,-0.0014,11.8559,10.5689,0.175,0.00075,0.03,-0.0003,0.001,-0.0005
2019-09-02 01:23:00,0.0415,0.0018,1.2911,1.287,0.0041,11.8556,10.5646,0.175,0.00075,0.03,0.0007,0.001,0.0002
2019-09-02 01:24:00,0.0451,0.0036,1.3043,1.2911,0.0132,11.8606,10.5564,0.175,0.00075,0.03,0.0023,0.001,0.0003
2019-09-02 01:25:00,0.0443,-0.0008,1.2978,1.3043,-0.0065,11.8548,10.5571,0.175,0.00075,0.03,-0.0011,0.001,-0.0006
2019-09-02 01:26:00,0.0474,0.0031,1.3072,1.2978,0.0094,11.8645,10.5573,0.175,0.00075,0.03,0.0017,0.001,0.0005
2019-09-02 01:27:00,0.0469,-0.0005,1.3012,1.3072,-0.006,11.8591,10.558,0.175,0.00075,0.03,-0.0011,0.001,-0.0005
2019-09-02 01:28:00,0.0522,0.0053,1.3212,1.3012,0.02,11.8749,10.5537,0.175,0.00075,0.03,0.0035,0.001,0.0008
2019-09-02 01:29:00,0.0563,0.0041,1.3395,1.3212,0.0183,11.8847,10.5452,0.175,0.00075,0.03,0.0032,0.001,-0.0001
2019-09-02 01:30:00,0.0537,-0.0026,1.3247,1.3395,-0.0148,11.8797,10.5549,0.175,0.00075,0.03,-0.0026,0.001,-0.001
2019-09-02 01:31:00,0.0571,0.0034,1.334,1.3247,0.0093,11.8893,10.5553,0.175,0.00075,0.03,0.0016,0.001,0.0007
2019-09-02 01:32:00,0.0558,-0.0013,1.3241,1.334,-0.0099,11.8846,10.5605,0.175,0.00075,0.03,-0.0017,0.001,-0.0006
2019-09-02 01:33:00,0.0608,0.005,1.3421,1.3241,0.018,11.884,10.542,0.175,0.00075,0.03,0.0031,0.001,0.0008
2019-09-02 01:34:00,0.061,0.0002,1.341,1.3421,-0.0011,11.8834,10.5424,0.175,0.00075,0.03,-0.0002,0.001,-0.0006
2019-09-02 01:35:00,0.064,0.003,1.3507,1.341,0.0097,11.8886,10.5379,0.175,0.00075,0.03,0.0017,0.001,0.0003
2019-09-02 01:36:00,0.0614,-0.0026,1.3348,1.3507,-0.0159,11.8726,10.5378,0.175,0.00075,0.03,-0.0028,0.001,-0.0008
2019-09-02 01:37:00,0.0669,0.0055,1.3546,1.3348,0.0198,11.8837,10.5292,0.175,0.00075,0.03,0.0035,0.001,0.0011
2019-09-02 01:38:00,0.0661,-0.0008,1.3488,1.3546,-0.0058,11.8782,10.5293,0.175,0.00075,0.03,-0.001,0.001,-0.0008
2019-09-02 01:39:00,0.0639,-0.0022,1.3323,1.3488,-0.0165,11.862,10.5297,0.175,0.00075,0.03,-0.0029,0.001,-0.0003
2019-09-02 01:40:02,0.0643,0.0004,1.3271,1.3323,-0.0052,11.8571,10.53,0.175,0.00075,0.03,-0.0009,0.001,0.0003
2019-09-02 01:41:00,0.0714,0.0071,1.3561,1.3271,0.029,11.8819,10.5258,0.175,0.00075,0.03,0.0051,0.001,0.001
2019-09-02 01:42:00,0.0653,-0.0061,1.3257,1.3561,-0.0304,11.8563,10.5306,0.175,0.00075,0.03,-0.0053,0.001,-0.0018
2019-09-02 01:43:00,0.0688,0.0035,1.3335,1.3257,0.0078,11.8605,10.527,0.175,0.00075,0.03,0.0014,0.001,0.0011
2019-09-02 01:44:00,0.0673,-0.0015,1.3227,1.3335,-0.0108,11.8505,10.5278,0.175,0.00075,0.03,-0.0019,0.001,-0.0006
2019-09-02 01:45:00,0.0693,0.002,1.3261,1.3227,0.0034,11.8495,10.5234,0.175,0.00075,0.03,0.0006,0.001,0.0004
2019-09-02 01:46:00,0.0703,0.001,1.3264,1.3261,0.0003,11.8502,10.5238,0.175,0.00075,0.03,0.0001,0.001,-0.0001
2019-09-02 01:47:00,0.0713,0.001,1.3265,1.3264,0.0001,11.8553,10.5287,0.175,0.00075,0.03,0.0,0.001,-0.0
2019-09-02 01:48:00,0.0729,0.0016,1.3296,1.3265,0.0031,11.8496,10.52,0.175,0.00075,0.03,0.0005,0.001,0.0001
2019-09-02 01:49:00,0.0736,0.0007,1.3287,1.3296,-0.0009,11.8496,10.5208,0.175,0.00075,0.03,-0.0001,0.001,-0.0001
2019-09-02 01:50:00,0.0703,-0.0033,1.3075,1.3287,-0.0212,11.8332,10.5257,0.175,0.00075,0.03,-0.0037,0.001,-0.0006
2019-09-02 01:51:00,0.0809,0.0106,1.3513,1.3075,0.0438,11.8639,10.5127,0.175,0.00075,0.03,0.0077,0.001,0.0019
2019-09-02 01:52:00,0.0755,-0.0054,1.3265,1.3513,-0.0248,11.8483,10.5218,0.175,0.00075,0.03,-0.0043,0.001,-0.0021
2019-09-02 01:53:00,0.079,0.0035,1.3352,1.3265,0.0087,11.8481,10.513,0.175,0.00075,0.03,0.0015,0.001,0.001
2019-09-02 01:54:00,0.0778,-0.0012,1.326,1.3352,-0.0092,11.848,10.522,0.175,0.00075,0.03,-0.0016,0.001,-0.0005
2019-09-02 01:55:00,0.0809,0.0031,1.3349,1.326,0.0089,11.8484,10.5135,0.175,0.00075,0.03,0.0016,0.001,0.0005
2019-09-02 01:56:00,0.0806,-0.0003,1.3299,1.3349,-0.005,11.8483,10.5184,0.175,0.00075,0.03,-0.0009,0.001,-0.0004
2019-09-02 01:57:00,0.0822,0.0016,1.3323,1.3299,0.0024,11.8469,10.5146,0.175,0.00075,0.03,0.0004,0.001,0.0002
2019-09-02 01:58:00,0.0831,0.0009,1.332,1.3323,-0.0003,11.8474,10.5154,0.175,0.00075,0.03,-0.0001,0.001,-0.0001
2019-09-02 01:59:00,0.0795,-0.0036,1.3097,1.332,-0.0223,11.8255,10.5158,0.175,0.00075,0.03,-0.0039,0.001,-0.0007
2019-09-02 02:00:00,0.0829,0.0034,1.3182,1.3097,0.0085,11.8302,10.512,0.175,0.00075,0.03,0.0015,0.001,0.0009
2019-09-02 02:01:00,0.0845,0.0016,1.3222,1.3182,0.004,11.835,10.5128,0.175,0.00075,0.03,0.0007,0.001,-0.0001
